"","Length","Plant","Treatment","Germination","Lemur","GerminationDate","Date","Weight","Type","Time"
"431",1.36353737399727,"Solanum lycopersicum","Gut-passed, Washed",1,"V. rubra",2023-03-29,2023-03-22,7.99294454731811,"Captive",7
"432",1.31640823365572,"Solanum lycopersicum","Gut-passed, Washed",1,"V. rubra",2023-03-29,2023-03-22,7.99294454731811,"Captive",7
"433",1.43508452528932,"Solanum lycopersicum","Gut-passed, Washed",1,"V. rubra",2023-03-29,2023-03-22,7.99294454731811,"Captive",7
"434",0.641853886172395,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"435",0.712949807856125,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"436",0.815364813284194,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"437",0.765467842139571,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-03-29,2023-03-22,7.99294454731811,"Captive",7
"438",0.779324876800998,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"439",0.688134638736401,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"440",0.854415328156068,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"441",0.727548607277278,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-21,2023-03-22,7.99294454731811,"Captive",30
"442",0.56531380905006,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"443",0.783901543828409,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"444",0.29266961396282,"Oxycoccus macrocarpus","Gut-passed, Washed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"445",1.50851199384414,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-22,2023-02-16,7.69621263934641,"Captive",6
"446",1.55603713570699,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-22,2023-02-16,7.69621263934641,"Captive",6
"447",1.34807314829969,"Solanum lycopersicum","Gut-passed, Washed",1,"E. flavifrons",2023-02-22,2023-02-16,7.69621263934641,"Captive",6
"448",2.66722820658195,"Cucumis melo L.","Gut-passed, Washed",1,"E. flavifrons",2023-03-01,2023-02-16,7.69621263934641,"Captive",13
"449",0.924258901523332,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-05,2023-03-22,8.17188200612782,"Captive",14
"450",0.867100487683383,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-05,2023-03-22,8.17188200612782,"Captive",14
"451",0.8754687373539,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-12,2023-03-22,8.17188200612782,"Captive",21
"452",0.828551817566148,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-07,2023-03-22,8.17188200612782,"Captive",16
"453",0.693147180559945,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-07,2023-03-22,8.17188200612782,"Captive",16
"454",0.797507195884188,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-05,2023-03-22,8.17188200612782,"Captive",14
"455",0.815364813284194,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-05,2023-03-22,8.17188200612782,"Captive",14
"456",0.78845736036427,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-05,2023-03-22,8.17188200612782,"Captive",14
"457",0.802001585472027,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-05,2023-03-22,8.17188200612782,"Captive",14
"458",0.62057648772511,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-21,2023-03-22,8.17188200612782,"Captive",30
"459",0.657520002916794,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-07,2023-03-22,8.17188200612782,"Captive",16
"460",0.615185639090233,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-05,2023-03-22,7.99294454731811,"Captive",14
"461",0.65232518603969,"Oxycoccus macrocarpus","Gut-passed",1,"V. rubra",2023-04-14,2023-03-22,7.99294454731811,"Captive",23
"462",1.27536280041261,"Rubus fruticosus","Gut-passed",1,"V. rubra",2023-04-21,2023-03-22,7.99294454731811,"Captive",30
"463",2.39698576841553,"Cucumis melo var. cantalupensis","Gut-passed",1,"V. rubra",2023-03-29,2023-03-22,7.99294454731811,"Captive",7
"464",2.59525470695687,"Cucurbita moschata","Gut-passed, Washed",1,"V. rubra",2023-03-29,2023-03-22,7.99294454731811,"Captive",7
"465",2.02814824729229,"Malus pumila","Gut-passed, Washed",1,"V. rubra",2023-03-29,2023-03-22,7.99294454731811,"Captive",7
"466",1.56024766824333,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-02-04,2023-01-19,7.46164039220858,"Captive",16
"467",1.54329810992956,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-02-01,2023-01-19,7.46164039220858,"Captive",13
"468",2.3823200610129,"Cucumis melo L.","Gut-passed",1,"E. coronatus",2023-02-01,2023-01-19,7.46164039220858,"Captive",13
"469",1.57484646766448,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-01-25,2023-01-19,7.46164039220858,"Captive",6
"470",2.57337529777561,"Cucumis melo L.","Gut-passed",1,"E. coronatus",2023-04-21,2023-01-19,7.49554194388426,"Captive",92
"471",1.63899671467564,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-03-16,2023-01-19,7.49554194388426,"Captive",56
"472",2.6049094421827,"Cucumis melo L.","Gut-passed",1,"E. coronatus",2023-03-01,2023-01-19,7.49554194388426,"Captive",41
"473",1.63899671467564,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-02-04,2023-01-19,7.49554194388426,"Captive",16
"474",1.53039470509365,"Capsicum annuum","Gut-passed",1,"E. coronatus",2023-02-01,2023-01-19,7.49554194388426,"Captive",13
"475",2.64262239577975,"Cucumis melo L.","Gut-passed",1,"E. coronatus",2023-02-01,2023-01-19,7.49554194388426,"Captive",13
"476",2.46894663020927,"Cucumis melo L.","Gut-passed",1,"V. rubra",2023-01-11,2023-01-05,8.17188200612782,"Captive",6
"477",2.15986879079245,"Malus pumila","Gut-passed",1,"V. rubra",2023-01-11,2023-01-05,8.17188200612782,"Captive",6
"478",2.57718192589717,"Cucumis melo L.","Gut-passed",1,"V. rubra",2023-01-13,2023-01-05,8.17188200612782,"Captive",8
"479",2.56109578814555,"Cucumis melo L.","Gut-passed",1,"V. rubra",2023-01-13,2023-01-05,8.17188200612782,"Captive",8
"480",2.19944433407453,"Cucumis melo L.","Gut-passed",1,"V. rubra",2023-01-13,2023-01-05,7.99294454731811,"Captive",8
"481",1.39376637595859,"Capsicum annuum","Gut-passed",1,"L. catta",2023-10-13,2023-10-03,7.54960916515453,"Captive",10
"482",1.41827740697294,"Capsicum annuum","Gut-passed",1,"L. catta",2023-10-25,2023-10-03,7.54960916515453,"Captive",22
"483",1.41342302850814,"Capsicum annuum","Gut-passed",1,"L. catta",2023-10-18,2023-10-03,7.54960916515453,"Captive",15
"484",1.48839958405704,"Capsicum annuum","Gut-passed",1,"L. catta",2023-11-01,2023-10-03,7.54960916515453,"Captive",29
"485",1.34807314829969,"Capsicum annuum","Gut-passed",1,"L. catta",2023-10-25,2023-10-03,7.54960916515453,"Captive",22
"486",1.07158361628019,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"487",0.99694863489161,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"488",1.19694818938897,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"489",1.33762918913861,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"490",1.11841491596429,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"491",1.17248213723457,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"492",1.12817109090965,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"493",1.14103300455206,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"494",1.35583515363518,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"495",1.24126858906963,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"496",1.0681530811834,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"497",2.09309786812732,"Malus pumila","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"498",0.908258560176891,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"499",0.828551817566148,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"500",0.908258560176891,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"501",0.797507195884188,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"502",0.871293365943419,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"503",1.56234630490025,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-04-12,2023-03-30,7.9585769038139,"Captive",13
"504",1.61342993370364,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-04-12,2023-03-30,7.9585769038139,"Captive",13
"505",1.49290409617815,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-04-12,2023-03-30,7.9585769038139,"Captive",13
"506",0.73716406597672,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-21,2023-03-30,7.9585769038139,"Captive",22
"507",0.806475865866949,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-21,2023-03-30,7.9585769038139,"Captive",22
"508",1.6752256529721,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-24,2023-02-16,7.61085279039525,"Captive",8
"509",1.58514521986506,"Solanum lycopersicum","Gut-passed",1,"V. variegata",2023-04-12,2023-03-30,8.07713663853845,"Captive",13
"510",1.58923520511658,"Solanum lycopersicum","Gut-passed",1,"V. variegata",2023-04-12,2023-03-30,8.07713663853845,"Captive",13
"511",1.49065437644413,"Solanum lycopersicum","Gut-passed",1,"V. variegata",2023-04-07,2023-03-30,8.07713663853845,"Captive",8
"512",1.51072193949494,"Solanum lycopersicum","Gut-passed",1,"V. variegata",2023-04-12,2023-03-30,8.07713663853845,"Captive",13
"513",0.783901543828409,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-05-10,2023-03-30,8.07713663853845,"Captive",41
"514",0.751416088683921,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-05-03,2023-03-30,8.07713663853845,"Captive",34
"515",0.708035793053696,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-05-03,2023-03-30,8.07713663853845,"Captive",34
"516",0.727548607277278,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-05-03,2023-03-30,8.07713663853845,"Captive",34
"517",1.60341984010854,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-04-25,2023-03-30,NA,"Captive",26
"518",0.806475865866949,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-21,2023-03-30,NA,"Captive",22
"519",0.810930216216329,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-12,2023-03-30,NA,"Captive",13
"520",0.854415328156068,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-12,2023-03-30,NA,"Captive",13
"521",0.806475865866949,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-21,2023-03-30,NA,"Captive",22
"522",0.867100487683383,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"523",0.765467842139571,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-25,2023-03-30,NA,"Captive",26
"524",0.845868267577609,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"525",0.72270598280149,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"526",0.774727167552368,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"527",0.774727167552368,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"528",0.8754687373539,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"529",0.732367893713227,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"530",0.99694863489161,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-14,2023-03-30,NA,"Captive",15
"531",0.792992515529661,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"532",0.912282710476616,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"533",0.746687947487975,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-14,2023-03-30,NA,"Captive",15
"534",0.779324876800998,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"535",0.858661619037519,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"536",0.824175442966349,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"537",0.732367893713227,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"538",0.741937344729377,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,NA,"Captive",20
"539",0.524728528934982,"Rubus fruticosus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,7.96554557312999,"Captive",20
"540",0.703097511413113,"Rubus fruticosus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,7.96554557312999,"Captive",20
"541",0.774727167552368,"Rubus fruticosus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,7.96554557312999,"Captive",20
"542",0.746687947487975,"Rubus fruticosus","Gut-passed, Washed",1,"V. variegata",2023-04-25,2023-03-30,7.96554557312999,"Captive",26
"543",2.67345875633259,"Cucurbita moschata","Gut-passed",1,"V. variegata",2023-02-15,2023-02-08,8.03268487596762,"Captive",7
"544",2.09556092355972,"Malus pumila","Gut-passed",1,"V. variegata",2023-02-15,2023-02-08,8.03268487596762,"Captive",7
"545",2.11021320034659,"Malus pumila","Gut-passed",1,"V. variegata",2023-02-15,2023-02-08,8.03268487596762,"Captive",7
"546",1.39871688111845,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"547",1.44691898293633,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"548",1.53255686809814,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"549",1.52169899812609,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"550",1.57691472072854,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"551",1.49738840862548,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"552",1.47017584510059,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"553",1.51512723296286,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"554",1.44926916028128,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"555",1.52822785700856,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"556",1.54329810992956,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"557",1.50185270175416,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"558",1.54329810992956,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"559",1.54115907168081,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"560",1.54329810992956,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"561",1.50629715351459,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"562",1.45395300959371,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"563",1.52822785700856,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"564",1.56444054650336,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"565",1.51292701205326,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"566",1.52605630349505,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"567",1.57484646766448,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"568",1.60140574073684,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"569",1.51512723296286,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"570",1.50851199384414,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-04,2023-01-26,NA,"Captive",9
"571",1.48160454092422,"Capsicum annuum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"572",1.35583515363518,"Solanum lycopersicum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"573",1.28370777234479,"Solanum lycopersicum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"574",1.41827740697294,"Solanum lycopersicum","Gut-passed, Washed",1,"E. flavifrons",2023-02-01,2023-01-26,NA,"Captive",6
"575",1.6094379124341,"Capsicum annuum","Gut-passed",1,"E. flavifrons",2023-02-24,2023-02-16,7.61085279039525,"Captive",8
"576",2.61739583283408,"Cucumis melo L.","Gut-passed",1,"E. flavifrons",2023-03-01,2023-02-16,7.61085279039525,"Captive",13
"577",1.54329810992956,"Capsicum annuum","Gut-passed",1,"E. flavifrons",2023-02-24,2023-02-16,7.61085279039525,"Captive",8
"578",0.688134638736401,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.03268487596762,"Captive",20
"579",0.78845736036427,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-14,2023-03-30,8.03268487596762,"Captive",15
"580",0.779324876800998,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-25,2023-03-30,8.03268487596762,"Captive",26
"581",0.647103242058538,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-12,2023-03-30,8.03268487596762,"Captive",13
"582",0.832909122935104,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-14,2023-03-30,8.03268487596762,"Captive",15
"583",0.732367893713227,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.03268487596762,"Captive",20
"584",0.636576829071551,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-05-03,2023-03-30,8.03268487596762,"Captive",34
"585",0.582215619852664,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.03268487596762,"Captive",20
"586",0.806475865866949,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-19,2023-03-30,8.03268487596762,"Captive",20
"587",0.615185639090233,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-21,2023-03-30,8.03268487596762,"Captive",22
"588",0.712949807856125,"Selenicereus undatus","Gut-passed",1,"V. variegata",2023-04-12,2023-03-30,8.03268487596762,"Captive",13
"589",0.797507195884188,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-25,2023-03-30,8.19973896063079,"Captive",26
"590",0.845868267577609,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-07,2023-03-30,8.19973896063079,"Captive",8
"591",0.858661619037519,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,8.19973896063079,"Captive",20
"592",0.819779831493311,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-07,2023-03-30,8.19973896063079,"Captive",8
"593",0.756121979721334,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-12,2023-03-30,8.19973896063079,"Captive",13
"594",0.78845736036427,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-12,2023-03-30,8.19973896063079,"Captive",13
"595",0.832909122935104,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-21,2023-03-30,8.19973896063079,"Captive",22
"596",0.756121979721334,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,8.19973896063079,"Captive",20
"597",0.837247524533702,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-05-19,2023-03-30,8.07713663853845,"Captive",50
"598",0.783901543828409,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"599",0.797507195884188,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-05-03,2023-03-30,8.07713663853845,"Captive",34
"600",0.78845736036427,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-25,2023-03-30,8.07713663853845,"Captive",26
"601",0.698134722070984,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"602",0.797507195884188,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-25,2023-03-30,8.07713663853845,"Captive",26
"603",0.792992515529661,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-05-10,2023-03-30,8.07713663853845,"Captive",41
"604",0.727548607277278,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"605",0.815364813284194,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-25,2023-03-30,8.07713663853845,"Captive",26
"606",0.662687973075237,"Selenicereus undatus","Gut-passed, Washed",1,"V. variegata",2023-04-19,2023-03-30,8.07713663853845,"Captive",20
"607",1.35325450704169,"Solanum lycopersicum","Gut-passed, Washed",1,"V. variegata",2023-04-21,2023-02-08,NA,"Captive",72
"608",1.52822785700856,"Capsicum annuum","Gut-passed, Washed",1,"V. variegata",2023-02-22,2023-02-08,NA,"Captive",14
"609",2.56032328907275,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,NA,"Captive",7
"610",2.60417007061482,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,NA,"Captive",7
"611",2.63691217326887,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,NA,"Captive",7
"612",2.6686161318568,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,NA,"Captive",7
"613",0.832909122935104,"Actinidia deliciosa","Gut-passed",1,"V. variegata",2023-02-17,2023-02-08,7.9585769038139,"Captive",9
"614",1.39128190263093,"Solanum lycopersicum","Gut-passed",1,"V. variegata",2023-02-15,2023-02-08,7.9585769038139,"Captive",7
"615",2.64900766046843,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"616",2.62103882411258,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"617",2.61227324570844,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"618",2.49897390699944,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,7.96554557312999,"Captive",7
"619",0.783901543828409,"Actinidia deliciosa","Gut-passed, Washed",1,"V. variegata",2023-02-22,2023-02-08,8.07713663853845,"Captive",14
"620",2.53449014997683,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,8.07713663853845,"Captive",7
"621",2.56340971127594,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,8.07713663853845,"Captive",7
"622",2.59151638484626,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,8.07713663853845,"Captive",7
"623",2.60120710548416,"Cucurbita moschata","Gut-passed, Washed",1,"V. variegata",2023-02-15,2023-02-08,8.07713663853845,"Captive",7
"624",2.35232718488886,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. coronatus",2023-01-25,2023-01-18,7.46737106691756,"Captive",7
"625",2.40874528882244,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. mongoz",2023-03-01,2023-02-15,7.27239839257005,"Captive",14
"626",0.631271776841858,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-01,2023-02-15,7.27239839257005,"Captive",14
"627",0.779324876800998,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-10,2023-02-15,7.28619171470238,"Captive",23
"628",0.837247524533702,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-03,2023-02-15,7.28619171470238,"Captive",16
"629",0.928219302739429,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-03,2023-02-15,7.28619171470238,"Captive",16
"630",2.42036812865043,"Cucumis melo var. cantalupensis","Gut-passed",1,"E. mongoz",2023-03-01,2023-02-15,7.28619171470238,"Captive",14
"631",0.854415328156068,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-01,2023-02-15,7.28619171470238,"Captive",14
"632",0.832909122935104,"Actinidia deliciosa","Gut-passed",1,"E. mongoz",2023-03-01,2023-02-15,7.28619171470238,"Captive",14
